"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.146860542E0,-6.983128510E0,1.393152924E0,-8.652008057E-1,7.173111688E0
4.156781542E0,-7.449558563E0,1.362017670E0,-7.924520874E-1,7.614393950E0
4.166701542E0,-8.148155823E0,1.311273193E0,-7.929011536E-1,8.290993483E0
4.176622542E0,-9.014404449E0,1.196012878E0,-8.542735291E-1,9.133439530E0
4.186543542E0,-9.823471985E0,1.051114197E0,-9.952803040E-1,9.929553151E0
4.196464542E0,-1.045381119E1,8.925938416E-1,-1.081201630E0,1.054741149E1
4.206384542E0,-1.096275284E1,7.521858215E-1,-1.119971008E0,1.104545465E1
4.216305542E0,-1.131916168E1,6.547384644E-1,-1.074315948E0,1.138886554E1
4.226226542E0,-1.130554001E1,5.751040649E-1,-9.589059448E-1,1.136069893E1
4.236147542E0,-1.100900665E1,5.746549988E-1,-8.039781189E-1,1.105327267E1
4.246067542E0,-1.097397949E1,5.966592407E-1,-6.303392029E-1,1.100824944E1
4.255988542E0,-1.068163742E1,5.965095520E-1,-4.995112610E-1,1.070993525E1
4.265909542E0,-1.032088760E1,6.256988525E-1,-3.182382202E-1,1.034473274E1
4.275830542E0,-1.009560608E1,6.942562866E-1,-1.390608215E-1,1.012040473E1
4.285750542E0,-9.922565918E0,8.204438782E-1,-5.748046875E-2,9.956593120E0
4.295671542E0,-9.751621399E0,9.406439209E-1,-1.347198486E-3,9.796883826E0
4.305592542E0,-9.321715393E0,1.052311707E0,-0.000000000E0,9.380924144E0
4.315513542E0,-8.757987671E0,1.214723969E0,-7.140151978E-2,8.842115162E0
4.325433542E0,-8.432714081E0,1.205742645E0,-5.049000549E-1,8.533428746E0
4.335354542E0,-8.272247772E0,1.146016846E0,-9.201365662E-1,8.401790828E0
4.345275542E0,-8.141868896E0,1.041983185E0,-1.090781708E0,8.280432526E0
4.355196542E0,-7.995323639E0,1.011296997E0,-9.508227539E-1,8.114923636E0
4.365116542E0,-7.931556244E0,9.491761780E-1,-8.791218567E-1,8.036378233E0
4.375037542E0,-7.974666595E0,7.466473389E-1,-1.036744080E0,8.076362290E0
4.384958542E0,-7.901917877E0,5.409750366E-1,-1.199605408E0,8.010743615E0
4.394879542E0,-7.917635193E0,3.089575195E-1,-1.326691132E0,8.033959868E0
4.404799542E0,-7.978109436E0,4.385879517E-2,-1.456171875E0,8.110030228E0
4.414720542E0,-7.984396362E0,-2.389031982E-1,-1.588496704E0,8.144383450E0
4.424641542E0,-7.949518890E0,-6.156697083E-1,-1.651815033E0,8.142628119E0
4.434562542E0,-7.898774414E0,-1.007554779E0,-1.661095734E0,8.134189751E0
4.444483542E0,-7.807613983E0,-1.345701599E0,-1.647474060E0,8.092213522E0
4.454403542E0,-7.797435150E0,-1.715283051E0,-1.650467834E0,8.152682683E0
4.464324542E0,-8.019722900E0,-2.055226135E0,-1.678908691E0,8.447404587E0
4.474245542E0,-8.293503571E0,-2.345771942E0,-1.634600830E0,8.772500633E0
4.484165542E0,-8.290360107E0,-2.551893311E0,-1.635648651E0,8.827093332E0
4.494086542E0,-8.320746918E0,-2.730921021E0,-1.666933594E0,8.914674783E0
4.504007542E0,-8.489296417E0,-2.887645111E0,-1.586550751E0,9.106250119E0
4.513928542E0,-9.022637329E0,-2.999163208E0,-7.960446167E-1,9.541312874E0
4.523848542E0,-9.582922211E0,-2.969973907E0,6.755451965E-1,1.005532219E1
4.533769542E0,-1.031549881E1,-2.761307831E0,2.388882294E0,1.094262744E1
4.543690542E0,-1.168455185E1,-2.546504517E0,3.995042267E0,1.260848127E1
4.553611542E0,-1.239213043E1,-2.197280731E0,5.242548065E0,1.363368070E1
4.563531542E0,-1.289209076E1,-1.672322388E0,6.300398254E0,1.444637271E1
4.573452542E0,-1.310195435E1,-1.204096069E0,7.078330536E0,1.494034197E1
4.583373542E0,-1.277069321E1,-7.689509583E-1,7.909851379E0,1.504153049E1
4.593294542E0,-1.227612167E1,-3.341052246E-1,9.442663879E0,1.549124562E1
4.603215542E0,-1.134775223E1,7.843688965E-2,1.157438095E1,1.620937776E1
4.613135542E0,-1.076920532E1,6.239025879E-1,1.470796463E1,1.823977142E1
4.623056542E0,-9.209598541E0,1.212628326E0,1.700718338E1,1.937863409E1
4.632977542E0,-7.767497406E0,1.594633942E0,1.800815186E1,1.967664622E1
4.642897542E0,-7.937543793E0,1.604812775E0,1.683114944E1,1.867799821E1
4.652818542E0,-9.866881714E0,9.475296021E-1,1.308518921E1,1.641570418E1
4.662739542E0,-1.088281906E1,3.737727356E-1,9.186845856E0,1.424688013E1
4.672660542E0,-1.170895111E1,1.818717957E-1,6.252348175E0,1.327495654E1
4.682581542E0,-1.223241257E1,1.023870850E-1,4.158951416E0,1.292049833E1
4.692501542E0,-1.268252655E1,-2.246827698E-1,2.489622803E0,1.292653023E1
4.702422542E0,-1.346524887E1,-6.848258972E-1,9.566606140E-1,1.351654960E1
4.712343542E0,-1.275437714E1,-1.158740387E0,-5.191204834E-1,1.281742180E1
4.722264542E0,-1.170311325E1,-1.546284485E0,-1.413061523E0,1.188909577E1
4.732184542E0,-1.062610291E1,-1.799557800E0,-1.942360840E0,1.095103816E1
4.742105542E0,-9.462123413E0,-1.847607880E0,-2.252665558E0,9.900501830E0
4.752026542E0,-8.547824707E0,-1.781146088E0,-2.260599060E0,9.019317974E0
4.761946542E0,-7.639663239E0,-1.569186859E0,-2.172133026E0,8.095984417E0
4.771867542E0,-6.953639832E0,-1.233435059E0,-2.017654266E0,7.344753072E0
4.781788542E0,-6.827003174E0,-9.113049316E-1,-1.870210876E0,7.136955775E0
4.791709542E0,-7.170089722E0,-6.884184265E-1,-1.829944611E0,7.431877544E0
4.801628375E0,-7.646099854E0,-5.433700562E-1,-1.815873871E0,7.877530825E0
4.811549375E0,-8.269553375E0,-4.200265503E-1,-1.814227295E0,8.476635890E0
4.821470375E0,-8.894952850E0,-2.692900085E-1,-1.811682587E0,9.081569089E0
4.831391375E0,-9.502689056E0,-1.249900818E-1,-1.855840759E0,9.683019506E0
4.841311375E0,-1.004605911E1,2.649490356E-2,-1.894909515E0,1.022324253E1
4.851232375E0,-1.036624329E1,2.308200073E-1,-1.886227570E0,1.053898155E1
4.861153375E0,-1.035801041E1,4.478686523E-1,-1.881287842E0,1.053699245E1
4.871074375E0,-1.014874557E1,6.143225098E-1,-1.885928192E0,1.034075210E1
4.880994375E0,-9.784253540E0,7.427554321E-1,-1.827549591E0,9.981144247E0
4.890915375E0,-9.376950531E0,8.527766418E-1,-1.742227020E0,9.575478278E0
4.900836375E0,-9.024433594E0,9.427395630E-1,-1.602717133E0,9.214003569E0
4.910757375E0,-8.692723389E0,1.035696259E0,-1.445543976E0,8.872750647E0
4.920678375E0,-8.440198517E0,1.129700775E0,-1.304537201E0,8.614812369E0
4.930598375E0,-8.279732208E0,1.197659454E0,-1.158441010E0,8.445729050E0
4.940519375E0,-8.178243256E0,1.277593231E0,-1.030307465E0,8.341309291E0
4.950440375E0,-8.130642242E0,1.330732727E0,-9.050180054E-1,8.288380448E0
4.960360375E0,-8.138575745E0,1.355131989E0,-7.836204529E-1,8.287753548E0
4.970281375E0,-8.216563568E0,1.354832611E0,-6.539900208E-1,8.353154567E0
4.980202375E0,-8.296647034E0,1.372944946E0,-5.177732849E-1,8.425403195E0
4.990123375E0,-8.396639099E0,1.382824402E0,-4.083508301E-1,8.519536483E0
5.000043375E0,-8.478219452E0,1.390458527E0,-2.992277527E-1,8.596692226E0
5.009964375E0,-8.567134552E0,1.403631134E0,-1.929487610E-1,8.683501829E0
5.019885375E0,-8.650211792E0,1.417103119E0,-9.505233765E-2,8.766035606E0
5.029806375E0,-8.715625763E0,1.422940979E0,-2.125579834E-2,8.831044405E0
5.039726375E0,-8.744365997E0,1.443148956E0,7.544311523E-2,8.862973952E0
5.049647375E0,-8.789422302E0,1.476828918E0,1.850152588E-1,8.914549832E0
5.059568375E0,-8.848549347E0,1.533710632E0,2.989283752E-1,8.985457808E0
5.069489375E0,-8.909472656E0,1.604962463E0,4.041595459E-1,9.061895633E0
5.079409375E0,-9.071585541E0,1.638792114E0,4.923262024E-1,9.231559397E0
5.089330375E0,-9.243128815E0,1.668430481E0,6.051914978E-1,9.411978926E0
5.099251375E0,-9.388626251E0,1.695524139E0,7.059320068E-1,9.566579587E0
5.109172375E0,-9.673184509E0,1.686842194E0,8.542735291E-1,9.856252756E0
5.119092375E0,-9.962233429E0,1.616638184E0,1.052162018E0,1.014724883E1
5.129013375E0,-1.018452118E1,1.480571136E0,1.412462769E0,1.038805148E1
5.138934375E0,-1.050246002E1,1.312470703E0,1.857786713E0,1.074595819E1
5.148855375E0,-1.070229446E1,1.147064667E0,2.424208832E0,1.103320681E1
5.158775375E0,-1.100810852E1,9.840536499E-1,2.932851105E0,1.143452799E1
5.168696375E0,-1.139086258E1,8.723858643E-1,3.401376801E0,1.191982263E1
5.178617375E0,-1.178409485E1,7.816744995E-1,3.801045685E0,1.240660529E1
5.188538375E0,-1.200698135E1,6.667135620E-1,4.253404999E0,1.275553065E1
5.198458375E0,-1.202913528E1,5.480104065E-1,4.762646027E0,1.294925512E1
5.208379375E0,-1.223854980E1,5.182223511E-1,5.010829926E0,1.323476756E1
5.218300375E0,-1.225950623E1,8.524772644E-1,4.984634399E0,1.326155309E1
5.228221375E0,-1.242760666E1,1.408870239E0,4.504582672E0,1.329366720E1
5.238141375E0,-1.267833527E1,1.663341064E0,3.828738098E0,1.334788837E1
5.248062375E0,-1.256097931E1,1.850901031E0,3.068169708E0,1.306207109E1
5.257983375E0,-1.242865448E1,2.071242828E0,2.231260071E0,1.279609396E1
5.267904375E0,-1.269525009E1,2.167342987E0,1.397344208E0,1.295450969E1
5.277824375E0,-1.320404205E1,2.188898163E0,6.478527832E-1,1.339991474E1
