time,seconds_elapsed,z,y,x
1741033392599065900,187.43406591796875,1.765934705734253,-2.522881507873535,1.8672153949737549
1741033392609166800,187.44416674804688,1.9515117406845093,-3.0945067405700684,1.9667768478393555
1741033392619268600,187.4542685546875,1.915176272392273,-3.7010364532470703,2.066072702407837
1741033392629370000,187.4643701171875,1.8910317420959473,-4.277816295623779,2.05293869972229
1741033392639471400,187.4744714355469,1.8538668155670166,-4.663769721984863,2.172544240951538
1741033392649572600,187.48457250976563,2.030144214630127,-4.801636695861816,2.7200725078582764
1741033392659673900,187.494673828125,2.031865358352661,-5.118956089019775,3.098691463470459
1741033392669775000,187.50477514648438,1.5093506574630737,-5.566262722015381,3.1601126194000244
1741033392679876600,187.5148767089844,1.0142643451690674,-5.7652587890625,3.1662721633911133
1741033392689978400,187.52497827148437,0.5175690650939941,-5.851017951965332,3.083545207977295
1741033392700079400,187.53507934570314,0.09751659631729126,-5.858296871185303,3.1571879386901855
1741033392710180900,187.54518090820312,-0.2398577183485031,-5.685686111450195,3.162466287612915
1741033392720281900,187.55528173828125,-0.4788038730621338,-5.335504055023193,3.1820993423461914
1741033392730383400,187.56538330078126,-0.5535438060760498,-4.910853385925293,3.1941373348236084
1741033392740485000,187.57548510742188,-0.2914789021015167,-4.3789472579956055,2.993004322052002
1741033392750586000,187.58558618164062,0.12692570686340332,-3.563760757446289,2.721982955932617
1741033392760687600,187.5956875,0.43158501386642456,-2.6644973754882812,2.3427226543426514
1741033392770788600,187.60578857421876,0.9379496574401855,-1.9112434387207031,1.8779542446136475
1741033392780890000,187.61589013671875,1.4686636924743652,-1.3857803344726562,1.2490636110305786
1741033392790991400,187.62599145507812,2.020285129547119,-1.2950305938720703,0.6643158793449402
1741033392801093000,187.63609301757813,2.2778356075286865,-1.3962182998657227,0.3221292793750763
1741033392811194400,187.6461943359375,2.3391072750091553,-1.5321073532104492,0.1466984897851944
1741033392821295600,187.65629565429688,2.390353202819824,-1.1664438247680664,0.2711780369281769
1741033392831396900,187.66639697265626,2.42647385597229,-0.3125791549682617,0.2324698269367218
1741033392841498000,187.676498046875,2.0702905654907227,1.0534391403198242,-0.023233182728290558
1741033392851600000,187.68659985351562,1.2311350107192993,3.1104259490966797,-0.2296459674835205
1741033392861701000,187.696701171875,0.15282022953033447,5.212471008300781,-0.7561876177787781
1741033392871802600,187.706802734375,-0.20660579204559326,6.383692741394043,-2.1640355587005615
1741033392881903600,187.71690356445313,1.4756375551223755,6.1110944747924805,-4.266049861907959
1741033392892005000,187.72700512695312,3.335209369659424,4.51182746887207,-6.154053211212158
1741033392902107000,187.73710693359374,3.7724556922912598,2.834132194519043,-6.460283279418945
1741033392912208000,187.74720776367187,4.973021507263184,1.4828414916992188,-6.306669235229492
1741033392922309400,187.75730932617188,6.833588600158691,0.24306678771972656,-5.510641574859619
1741033392932410400,187.76741040039062,8.87905502319336,0.03806591033935547,-3.7198824882507324
1741033392942511900,187.77751196289063,10.346619606018066,0.5220317840576172,-1.611594796180725
1741033392952612900,187.78761279296876,9.599282264709473,1.3060522079467773,-0.04187881946563721
1741033392962714600,187.79771459960938,6.591741561889648,2.381747245788574,0.3460874557495117
1741033392972816100,187.80781616210936,4.320288181304932,3.16707706451416,0.573948323726654
1741033392982917400,187.81791748046874,3.746558666229248,2.561285972595215,1.726151943206787
1741033392993018600,187.8280185546875,2.780491828918457,2.438715934753418,2.0184640884399414
1741033393003119900,187.83811987304688,1.7357141971588135,3.215977668762207,2.308779716491699
1741033393013221600,187.8482216796875,1.0867969989776611,4.671469688415527,2.787543773651123
1741033393023322600,187.85832250976563,0.7245118618011475,6.434359550476074,3.845393419265747
1741033393033424100,187.8684240722656,0.17343950271606445,7.956840515136719,5.33038330078125
1741033393043525000,187.87852514648438,-0.851061224937439,8.83433723449707,6.8111467361450195
1741033393053627000,187.888626953125,-1.816612720489502,8.322279930114746,7.648993015289307
1741033393063728600,187.89872875976562,-2.639312982559204,6.279126167297363,7.484445095062256
1741033393073829400,187.9088293457031,-2.626819133758545,3.2399845123291016,6.0130720138549805
1741033393083931100,187.91893115234376,-2.3452889919281006,0.8019208908081055,4.6708664894104
1741033393094032100,187.9290322265625,-2.3728244304656982,-0.5861072540283203,3.743863105773926
1741033393104133600,187.93913354492187,-2.290601968765259,-1.4390068054199219,3.1545259952545166
1741033393114234600,187.9492346191406,-2.1624832153320312,-2.1922569274902344,2.7411725521087646
1741033393124336400,187.95933642578126,-2.29445219039917,-2.9796319007873535,2.4114623069763184
1741033393134437600,187.96943774414063,-2.358015775680542,-3.711421489715576,2.188279867172241
1741033393144539000,187.97953881835937,-2.4513416290283203,-4.323665142059326,2.043067693710327
1741033393154640100,187.98964013671875,-2.2754716873168945,-4.80983829498291,1.9532440900802612
1741033393164741600,187.99974169921876,-2.4110872745513916,-5.177896499633789,1.9467424154281616
1741033393174843400,188.00984350585938,-2.4440155029296875,-5.409432888031006,1.8721418380737305
1741033393184944400,188.0199443359375,-2.371009588241577,-5.657474517822266,1.79623544216156
1741033393195046000,188.0300458984375,-2.4729249477386475,-5.927299499511719,1.7021719217300415
1741033393205147000,188.04014697265626,-2.420780897140503,-6.162788391113281,1.5922595262527466
1741033393215248400,188.05024829101563,-2.254441499710083,-6.206517219543457,1.5730013847351074
1741033393225350100,188.06035009765625,-1.3207331895828247,-6.0573320388793945,1.5036877393722534
1741033393235451100,188.070451171875,1.8244223594665527,-5.436756134033203,1.2763965129852295
