"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.492517000E0,-7.150779877E0,-4.054468689E0,2.725831604E-1,8.224759618E0
1.502542000E0,-6.129154358E0,-4.349804535E0,4.616400146E-1,7.529969730E0
1.512568000E0,-5.421875153E0,-5.047353973E0,4.306544495E-1,7.420106169E0
1.522594000E0,-5.325924683E0,-5.890550537E0,4.787045288E-1,7.955703450E0
1.532620000E0,-5.186265106E0,-6.707701263E0,4.912783813E-1,8.493053423E0
1.542646000E0,-5.109923859E0,-7.338938599E0,5.367837524E-1,8.958765450E0
1.552672000E0,-5.151836700E0,-7.801177368E0,6.339317322E-1,9.370253954E0
1.562698000E0,-5.626050568E0,-7.925718384E0,8.589138794E-1,9.757417176E0
1.572724000E0,-6.739285583E0,-7.637118530E0,1.262923737E0,1.026345585E1
1.582750000E0,-7.109765167E0,-7.223977661E0,1.733844452E0,1.028303606E1
1.592775000E0,-6.960226135E0,-6.713090057E0,2.126178589E0,9.901058598E0
1.602801000E0,-6.923851776E0,-6.194119263E0,2.400558014E0,9.595286115E0
1.612827000E0,-7.069648590E0,-5.613177338E0,2.619702301E0,9.399496325E0
1.622853000E0,-7.308402100E0,-5.069657593E0,2.640059967E0,9.278151000E0
1.632879000E0,-7.617958374E0,-4.640649719E0,2.583477631E0,9.286725810E0
1.642905000E0,-7.920628967E0,-4.280798035E0,2.526446228E0,9.351177765E0
1.652931000E0,-8.315956879E0,-4.016447754E0,2.488275604E0,9.564439704E0
1.662956000E0,-8.631650391E0,-3.897594910E0,2.402653656E0,9.770843318E0
1.672982000E0,-8.661288757E0,-3.744762726E0,2.134860535E0,9.674647297E0
1.683008000E0,-8.400081940E0,-3.604055328E0,1.630409546E0,9.284870849E0
1.693034000E0,-7.956853638E0,-3.707190857E0,1.059496765E0,8.841793780E0
1.703060000E0,-7.605983276E0,-4.039499817E0,5.525010681E-1,8.629820265E0
1.713086000E0,-7.243736572E0,-4.539909210E0,1.799258423E-1,8.550723272E0
1.723112000E0,-6.826404419E0,-5.060376892E0,-1.339714050E-1,8.498538693E0
1.733138000E0,-6.441105652E0,-5.577252045E0,-4.963677979E-1,8.534633172E0
1.743164000E0,-6.125112762E0,-6.167923737E0,-8.318202209E-1,8.732251397E0
1.753189000E0,-5.841901703E0,-6.669231262E0,-1.160836029E0,8.941700142E0
1.763215000E0,-5.692512360E0,-6.986721039E0,-1.543290710E0,9.143342608E0
1.773241000E0,-5.821244659E0,-7.260501709E0,-1.809886322E0,9.480372511E0
1.783267000E0,-5.949827271E0,-7.441026306E0,-2.158062286E0,9.768651384E0
1.793293000E0,-6.326144714E0,-7.593259735E0,-3.283721466E0,1.041443839E1
1.803319000E0,-6.771618347E0,-7.734416199E0,-5.013374634E0,1.143721707E1
1.813345000E0,-6.845564575E0,-7.498656464E0,-5.572761383E0,1.158219636E1
1.823371000E0,-6.696474609E0,-6.429130554E0,-4.373455353E0,1.026175441E1
1.833396000E0,-6.807543640E0,-5.313500519E0,-2.491119690E0,8.987859338E0
1.843422000E0,-7.137158203E0,-4.859045563E0,-9.976753235E-1,8.691645819E0
1.853448000E0,-7.294930115E0,-4.607718201E0,-4.046086121E-1,8.637753210E0
1.863474000E0,-7.260651398E0,-4.304149475E0,-6.494993591E-1,8.465495310E0
1.873500000E0,-7.099736023E0,-4.012855225E0,-1.340163116E0,8.264701799E0
1.883526000E0,-6.881789246E0,-3.961511993E0,-2.212698669E0,8.243096257E0
1.893552000E0,-6.948400726E0,-4.120631104E0,-2.928210754E0,8.592688262E0
1.903578000E0,-7.244784393E0,-4.485721893E0,-3.318748627E0,9.144544508E0
