"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.672758917E0,3.812571716E-1,2.283351746E0,-3.832031250E-2,2.315279826E0
1.682784917E0,3.152444458E-1,2.144889679E0,-1.950444031E-1,2.176688566E0
1.692810917E0,2.579136658E-1,2.026336212E0,-5.565426636E-1,2.117143746E0
1.702836917E0,1.480421448E-1,1.819466400E0,-9.660910034E-1,2.065358633E0
1.712862917E0,6.750961304E-2,1.589095459E0,-1.118623810E0,1.944505375E0
1.722888917E0,1.766326904E-2,1.355131989E0,-1.091081085E0,1.739871441E0
1.732914917E0,-5.538482666E-3,1.145418091E0,-1.092128906E0,1.582642987E0
1.742940917E0,-1.960922241E-2,9.681866455E-1,-1.205143890E0,1.546008311E0
1.752966917E0,-2.454895020E-2,7.011419678E-1,-1.002764740E0,1.223821815E0
1.762992917E0,-8.382568359E-3,5.134323120E-1,-6.273454285E-1,8.107066628E-1
1.773018917E0,5.089416504E-2,3.884422302E-1,-3.607498169E-1,5.325579899E-1
1.783043917E0,7.768844604E-2,3.201841736E-1,-1.766326904E-1,3.738348659E-1
1.793069917E0,7.993377686E-2,2.603086853E-1,-2.933898926E-2,2.738809899E-1
1.803095917E0,7.185058594E-2,1.681004333E-1,1.408570862E-1,2.307834074E-1
1.813121917E0,2.993774414E-3,4.236190796E-2,3.158432007E-1,3.186854583E-1
1.823147917E0,-1.008901978E-1,-1.013392639E-1,4.134402466E-1,4.374715030E-1
1.833173917E0,-2.246827698E-1,-2.748284912E-1,5.035528564E-1,6.160994448E-1
1.843199917E0,-3.570075989E-1,-4.331991577E-1,5.783972168E-1,8.060144393E-1
1.853225917E0,-4.918771362E-1,-4.866380310E-1,5.682183838E-1,8.953389425E-1
1.863251917E0,-9.460327148E-1,-5.987548828E-1,-1.904339905E0,2.209071248E0
1.873277917E0,-8.801846466E0,-3.989054718E0,-3.191273712E1,3.334378277E1
1.883303917E0,-2.880010986E0,-3.659589844E0,-3.287613373E0,5.700479172E0
1.893329917E0,6.017486572E-1,-2.232008514E0,8.836574249E0,9.133948101E0
1.903355917E0,-8.292755127E-1,-3.879781952E0,3.841311951E0,5.522325902E0
1.913381917E0,-1.143023071E0,-5.724545746E0,6.318360901E0,8.602244487E0
1.923407917E0,-3.496728516E0,-1.006866211E1,8.218210144E0,1.345897637E1
1.933432917E0,-1.007988876E1,-2.245330811E1,1.435140610E1,2.849066618E1
1.943458917E0,-2.412024170E1,-4.958109558E1,2.837679016E1,6.201059037E1
1.953484917E0,-3.052946365E1,-6.942293427E1,2.505250305E1,7.987001854E1
