"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.616739208E0,-9.400900726E0,-6.987619171E0,9.360035706E-1,1.175073865E1
2.626765208E0,-9.290280762E0,-6.821015625E0,7.758366394E-1,1.155151476E1
2.636791208E0,-9.343270569E0,-6.379433899E0,8.605604553E-1,1.134612031E1
2.646817208E0,-9.328301697E0,-5.636528778E0,1.046473846E0,1.094909936E1
2.656843208E0,-9.249266052E0,-4.851561127E0,1.097218323E0,1.050192630E1
2.666869208E0,-9.223818970E0,-4.230053558E0,9.496252441E-1,1.019185840E1
2.676895208E0,-9.253157959E0,-3.826043701E0,8.096662903E-1,1.004565091E1
2.686921208E0,-9.306147766E0,-3.530857544E0,7.213499451E-1,9.979563467E0
2.696947208E0,-9.264234924E0,-3.313060455E0,5.551954651E-1,9.854474127E0
2.706973208E0,-9.220675507E0,-3.296295319E0,3.656895447E-1,9.798987114E0
2.716999208E0,-9.239985352E0,-3.552113342E0,2.730322266E-1,9.902998793E0
2.727025208E0,-9.318721619E0,-3.809428253E0,2.329156494E-1,1.006998341E1
2.737051208E0,-9.492510223E0,-4.004023590E0,2.749781799E-1,1.030609374E1
2.747077208E0,-9.666149139E0,-4.152514801E0,2.294728088E-1,1.052285494E1
2.757103208E0,-9.816586304E0,-4.234095154E0,2.730322266E-1,1.069427300E1
2.767129208E0,-9.916428680E0,-4.271367645E0,2.384541321E-1,1.079986110E1
2.777155208E0,-1.006581802E1,-4.306993561E0,-8.532257080E-3,1.094855967E1
2.787181208E0,-1.017688705E1,-4.305796051E0,-4.159849548E-1,1.105811707E1
2.797207208E0,-1.013063324E1,-4.240531769E0,-8.379574585E-1,1.101426403E1
2.807233208E0,-1.001013382E1,-4.123924255E0,-1.349593506E0,1.091012983E1
2.817259208E0,-9.906998291E0,-3.972439270E0,-1.934577026E0,1.084764846E1
2.827285208E0,-9.712402954E0,-3.800147552E0,-2.440824280E0,1.071118648E1
2.837311208E0,-9.440119171E0,-3.696712646E0,-2.602338409E0,1.046679032E1
2.847337208E0,-9.079219666E0,-3.665876770E0,-2.431543579E0,1.008877031E1
2.857363208E0,-8.739725647E0,-3.605701904E0,-2.004331970E0,9.664431554E0
2.867389208E0,-8.461604004E0,-3.582949219E0,-1.453627167E0,9.303187592E0
2.877414208E0,-8.141419830E0,-3.581302643E0,-9.151968384E-1,8.941254427E0
2.887440208E0,-7.865693207E0,-3.612886963E0,-4.525090027E-1,8.667574414E0
