"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.028467750E0,-1.830992432E0,1.759590912E0,-3.760180664E-1,2.567115706E0
1.038493750E0,-7.147636414E-1,1.934127960E0,-8.222401428E-1,2.219868663E0
1.048518750E0,9.789642334E-2,1.892813873E0,-9.394464111E-1,2.115393020E0
1.058544750E0,4.918771362E-1,1.639390869E0,-8.174501038E-1,1.896778904E0
1.068569750E0,6.779402161E-1,1.392254791E0,-7.336244202E-1,1.713528853E0
1.078595750E0,7.453001404E-1,1.228495331E0,-5.031037903E-1,1.522427831E0
1.088621750E0,5.821394348E-1,9.795629883E-1,-2.835104370E-1,1.174226612E0
1.098646750E0,-1.077758789E-2,5.599855042E-1,-1.613644409E-1,5.828708296E-1
1.108672750E0,-7.059320068E-1,2.523751831E-1,-7.035369873E-2,7.529826520E-1
1.118698750E0,-1.111139374E0,4.441264343E-1,9.400451660E-2,1.200298232E0
1.128723750E0,-1.382974091E0,6.327342224E-1,2.766247559E-1,1.545797913E0
1.138749750E0,-1.363065491E0,5.891748047E-1,4.116439819E-1,1.540949464E0
1.148775167E0,-9.142987061E-1,4.689747620E-1,2.908451843E-1,1.067928075E0
1.158800167E0,-1.844165039E-1,2.333647156E-1,2.993774414E-4,2.974367614E-1
1.168826167E0,4.635859680E-1,-9.205856323E-2,-3.577560425E-1,5.927698666E-1
1.178852167E0,9.434880066E-1,-3.773652649E-1,-6.571334839E-1,1.210123373E0
1.188877167E0,1.253942413E0,-6.044430542E-1,-8.512797546E-1,1.631686306E0
1.198903167E0,1.290616150E0,-8.235873413E-1,-7.538323975E-1,1.706531406E0
1.208929167E0,1.387913818E0,-9.244775391E-1,-6.357279968E-1,1.784688649E0
1.218954167E0,1.319955139E0,-1.056353302E0,-3.200344849E-1,1.720635330E0
1.228980167E0,9.586065674E-1,-1.065035248E0,2.728825378E-1,1.458660862E0
1.239005167E0,6.337820435E-1,-9.699829102E-1,8.385562134E-1,1.430287750E0
