"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.170870250E0,-7.881709900E0,-2.409689026E0,2.791694641E-1,8.246568240E0
1.180896250E0,-8.307723999E0,-2.737058258E0,9.440867615E-1,8.797787549E0
1.190921250E0,-8.974587250E0,-2.432441711E0,9.388476562E-1,9.345663374E0
1.200947250E0,-9.656119995E0,-1.625619507E0,2.938389587E-1,9.796409213E0
1.210972250E0,-1.039528290E1,-8.675958252E-1,-7.872129822E-1,1.046108662E1
1.220998250E0,-1.130973129E1,-6.303392029E-1,-2.186652832E0,1.153641192E1
1.231024250E0,-1.221265366E1,-6.951544189E-1,-3.496129761E0,1.272222749E1
1.241049250E0,-1.310943878E1,-6.550378418E-1,-4.711452484E0,1.394576080E1
1.251075250E0,-1.414393753E1,-3.403921509E-1,-6.625522156E0,1.562255995E1
1.261101250E0,-1.588631424E1,1.004411316E-1,-1.044243484E1,1.901129964E1
1.271126250E0,-1.819840622E1,8.981323242E-3,-1.363978592E1,2.274259944E1
1.281152250E0,-2.056408676E1,-7.487429810E-1,-1.325972626E1,2.447984111E1
1.291177250E0,-2.214135681E1,-1.619931335E0,-1.032986893E1,2.448611956E1
1.301203250E0,-2.346310822E1,-2.540217590E0,-8.399034119E0,2.505022808E1
1.311229250E0,-2.508378799E1,-3.397335205E0,-7.534432068E0,2.641033838E1
1.321254250E0,-2.685999435E1,-3.754342804E0,-6.359824677E0,2.785680808E1
1.331280250E0,-2.875505356E1,-3.451821899E0,-5.480403442E0,2.947546440E1
1.341306250E0,-3.054817474E1,-2.512824554E0,-4.664450226E0,3.100423138E1
1.351331250E0,-3.210029709E1,-1.536554718E0,-3.681893463E0,3.234727829E1
1.361357250E0,-3.356051056E1,-6.415658569E-1,-3.097957764E0,3.370929869E1
1.371382250E0,-3.448753281E1,2.165995789E-1,-3.178041229E0,3.463432951E1
1.381408250E0,-3.395224594E1,4.803511047E-1,-4.118685150E0,3.420452176E1
1.391434250E0,-3.196228409E1,2.436932373E-1,-6.242319031E0,3.256706215E1
1.401459250E0,-2.847109406E1,-6.381230164E-1,-1.140119110E1,3.067568347E1
1.411485250E0,-2.435704926E1,-2.189496918E0,-1.780622177E1,3.025097154E1
1.421510250E0,-2.119637192E1,-3.585643616E0,-1.523636581E1,2.634938075E1
1.431536250E0,-1.990949799E1,-3.648213501E0,-7.202123108E0,2.148413715E1
1.441562250E0,-1.803329956E1,-3.062780914E0,-2.898871765E0,1.851982661E1
1.451587250E0,-1.436577621E1,-2.507286072E0,-7.402107239E-1,1.460170954E1
1.461613250E0,-1.093790451E1,-1.676513672E0,-2.040257263E-1,1.106752365E1
1.471639250E0,-7.914192352E0,-8.452922058E-1,-4.478686523E-1,7.971796901E0
1.481664250E0,-5.350773010E0,-3.219804382E-1,-4.308041382E-1,5.377735157E0
1.491690250E0,-3.335364075E0,-1.920506287E-1,-2.763253784E-1,3.352296626E0
1.501715250E0,-1.901944885E0,-2.101629639E-1,-2.448907471E-1,1.929127859E0
1.511741250E0,-1.052611084E0,-1.609153748E-1,-1.166075134E-1,1.071205472E0
1.521767250E0,-5.367837524E-1,2.993774414E-3,-1.902543640E-1,5.695107397E-1
1.531792250E0,-1.625619507E-1,1.907034302E-1,-5.010081482E-1,5.601815337E-1
1.541818250E0,2.237846375E-1,3.038681030E-1,-7.418572998E-1,8.323266434E-1
1.551843250E0,7.911048889E-1,3.951782227E-1,-6.496490479E-1,1.097295156E0
1.561869250E0,1.559157715E0,4.357438660E-1,-9.295669556E-2,1.621569130E0
1.571895250E0,2.455493774E0,4.561015320E-1,8.068222046E-1,2.624583844E0
1.581920250E0,3.639531555E0,5.617817688E-1,2.285297699E0,4.334094400E0
1.591946250E0,4.701872406E0,4.989125061E-1,3.968098297E0,6.172707826E0
1.601972250E0,4.991220703E0,4.966671753E-1,4.296964417E0,6.604760827E0
1.611997250E0,4.948858795E0,4.794529724E-1,4.054169312E0,6.415400793E0
1.622023250E0,4.929998016E0,4.466711426E-1,3.974235535E0,6.348144897E0
1.632048250E0,4.543501740E0,1.368154907E-1,3.573069763E0,5.781777760E0
1.642074250E0,3.949087830E0,-1.817221069E-1,2.716850281E0,4.796831564E0
1.652100250E0,3.569028168E0,-5.432203674E-1,2.144290924E0,4.198932483E0
1.662125250E0,3.449726257E0,-9.684860229E-1,1.820663910E0,4.019128450E0
1.672151250E0,3.534749451E0,-1.213676147E0,1.707199860E0,4.108770477E0
1.682176250E0,3.585044861E0,-1.336720276E0,1.155147858E0,3.996715442E0
1.692202250E0,3.615431671E0,-1.237776031E0,5.013075256E-1,3.854185375E0
